PERMNO,date,TICKER,PERMCO,RET,dateff,mktrf,smb,hml,rf,umd
78405,1/31/2006,RCI,26164,0.044487,1/31/2006,0.0304,0.054,0.0108,0.0035,0.0253
78405,2/28/2006,RCI,26164,-0.093113,2/28/2006,-0.003,-0.0038,-0.0034,0.0034,-0.0184
78405,3/31/2006,RCI,26164,-0.046965,3/31/2006,0.0146,0.0344,0.006,0.0037,0.0126
78405,4/28/2006,RCI,26164,0.111927,4/28/2006,0.0073,-0.0142,0.0234,0.0036,0.0064
78405,5/31/2006,RCI,26164,-0.016266,5/31/2006,-0.0357,-0.0296,0.0241,0.0043,-0.037
78405,6/30/2006,RCI,26164,-0.030283,6/30/2006,-0.0035,-0.0039,0.0085,0.004,0.0154
78405,7/31/2006,RCI,26164,0.056931,7/31/2006,-0.0078,-0.0398,0.026,0.004,-0.0212
78405,8/31/2006,RCI,26164,0.207494,8/31/2006,0.0203,0.0103,-0.0206,0.0042,-0.0338
78405,9/29/2006,RCI,26164,0.064197,9/29/2006,0.0184,-0.0136,0.0008,0.0041,-0.0096
78405,10/31/2006,RCI,26164,0.090213,10/31/2006,0.0323,0.0175,-0.0031,0.0041,-0.002
78405,11/30/2006,RCI,26164,0.023236,11/30/2006,0.0171,0.007,0.0014,0.0042,-0.0103
78405,12/29/2006,RCI,26164,-0.025166,12/29/2006,0.0087,-0.0115,0.0273,0.004,0.0079
78405,1/31/2007,RCI,26164,0.038591,1/31/2007,0.014,0.0012,-0.0068,0.0044,0.0024
78405,2/28/2007,RCI,26164,0.054927,2/28/2007,-0.0196,0.0119,-0.0014,0.0038,-0.0135
78405,3/30/2007,RCI,26164,0.004415,3/30/2007,0.0068,0.0016,-0.0097,0.0043,0.0256
78405,4/30/2007,RCI,26164,0.164835,4/30/2007,0.0349,-0.0216,-0.0145,0.0044,-0.0024
78405,5/31/2007,RCI,26164,0.087264,5/31/2007,0.0324,0.0024,-0.0065,0.0041,-0.0034
78405,6/29/2007,RCI,26164,0.026944,6/29/2007,-0.0196,0.0075,-0.0105,0.004,0.0051
78405,7/31/2007,RCI,26164,0.065898,7/31/2007,-0.0373,-0.0261,-0.0371,0.004,0.0294
78405,8/31/2007,RCI,26164,-0.000221,8/31/2007,0.0092,-0.0013,-0.0186,0.0042,0.001
78405,9/28/2007,RCI,26164,0.008136,9/28/2007,0.0322,-0.0223,-0.0221,0.0032,0.0463
78405,10/31/2007,RCI,26164,0.119262,10/31/2007,0.018,0.0008,-0.0298,0.0032,0.0502
78405,11/30/2007,RCI,26164,-0.178571,11/30/2007,-0.0483,-0.0293,-0.0094,0.0034,0.0099
78405,12/31/2007,RCI,26164,0.083956,12/31/2007,-0.0087,0.0013,-0.0055,0.0027,0.0663
78405,1/31/2008,RCI,26164,-0.15337,1/31/2008,-0.0636,-0.0103,0.0397,0.0021,-0.0775
78405,2/29/2008,RCI,26164,0.032629,2/29/2008,-0.0309,-0.0043,-0.0084,0.0013,0.061
78405,3/31/2008,RCI,26164,-0.085602,3/31/2008,-0.0093,0.0071,0.003,0.0017,0.0427
78405,4/30/2008,RCI,26164,0.242205,4/30/2008,0.046,-0.0172,-0.0094,0.0018,-0.0031
78405,5/30/2008,RCI,26164,-0.008132,5/30/2008,0.0186,0.0296,-0.0143,0.0018,0.0331
78405,6/30/2008,RCI,26164,-0.121563,6/30/2008,-0.0844,0.0123,-0.0271,0.0017,0.1275
78405,7/31/2008,RCI,26164,-0.123383,7/31/2008,-0.0077,0.026,0.0542,0.0015,-0.0513
78405,8/29/2008,RCI,26164,0.074619,8/29/2008,0.0153,0.036,0.0159,0.0013,-0.0402
78405,9/30/2008,RCI,26164,-0.08126,9/30/2008,-0.0924,-0.0123,0.0591,0.0015,0.0028
78405,10/31/2008,RCI,26164,-0.12485,10/31/2008,-0.1723,-0.026,-0.023,0.0008,0.0785
78405,11/28/2008,RCI,26164,-0.062284,11/28/2008,-0.0786,-0.0285,-0.0631,0.0003,0.0717
78405,12/31/2008,RCI,26164,0.110783,12/31/2008,0.0174,0.0346,0.0014,0,-0.0509
78405,1/30/2009,RCI,26164,-0.06383,1/30/2009,-0.0812,0.0007,-0.1129,0,-0.0218
78405,2/27/2009,RCI,26164,-0.166903,2/27/2009,-0.101,0.0005,-0.0695,0.0001,0.0441
78405,3/31/2009,RCI,26164,-0.017265,3/31/2009,0.0895,0.0003,0.0347,0.0002,-0.1187
78405,4/30/2009,RCI,26164,0.076654,4/30/2009,0.1018,0.0539,0.0536,0.0001,-0.343
78405,5/29/2009,RCI,26164,0.224543,5/29/2009,0.0521,-0.0252,0.0028,0,-0.1249
78405,6/30/2009,RCI,26164,-0.137353,6/30/2009,0.0043,0.0263,-0.0273,0.0001,0.0548
78405,7/31/2009,RCI,26164,0.081165,7/31/2009,0.0772,0.0187,0.0483,0.0001,-0.0555
78405,8/31/2009,RCI,26164,-0.011135,8/31/2009,0.0333,-0.0108,0.0763,0.0001,-0.0907
78405,9/30/2009,RCI,26164,0.03389,9/30/2009,0.0408,0.0243,0.0104,0.0001,-0.0479
78405,10/30/2009,RCI,26164,0.038298,10/30/2009,-0.0259,-0.0435,-0.0421,0,0.0261
78405,11/30/2009,RCI,26164,0.042879,11/30/2009,0.0556,-0.024,-0.0034,0,0.003
78405,12/31/2009,RCI,26164,0.024455,12/31/2009,0.0275,0.0605,-0.0016,0.0001,0.0301
78405,1/29/2010,RCI,26164,0.008387,1/29/2010,-0.0336,0.004,0.0043,0,-0.054
78405,2/26/2010,RCI,26164,0.056622,2/26/2010,0.034,0.0119,0.0322,0,0.0374
78405,3/31/2010,RCI,26164,0.042646,3/31/2010,0.0631,0.0148,0.0221,0.0001,0.0376
78405,4/30/2010,RCI,26164,0.043364,4/30/2010,0.02,0.0487,0.0289,0.0001,0.0316
78405,5/28/2010,RCI,26164,-0.035587,5/28/2010,-0.0789,0.0009,-0.0244,0.0001,-0.0025
78405,6/30/2010,RCI,26164,-0.03732,6/30/2010,-0.0557,-0.0181,-0.047,0.0001,-0.0276
78405,7/30/2010,RCI,26164,0.059829,7/30/2010,0.0693,0.002,-0.0031,0.0001,0.0188
78405,8/31/2010,RCI,26164,0.002592,8/31/2010,-0.0477,-0.03,-0.019,0.0001,-0.0006
78405,9/30/2010,RCI,26164,0.084137,9/30/2010,0.0954,0.0396,-0.0316,0.0001,0.0141
78405,10/29/2010,RCI,26164,-0.026182,10/29/2010,0.0388,0.0113,-0.0242,0.0001,0.0158
78405,11/30/2010,RCI,26164,-0.019568,11/30/2010,0.006,0.0376,-0.0096,0.0001,0.0266
78405,12/31/2010,RCI,26164,-0.022304,12/31/2010,0.0682,0.0073,0.0369,0.0001,-0.0303
78405,1/31/2011,RCI,26164,0.008374,1/31/2011,0.0199,-0.025,0.0082,0.0001,-0.0029
78405,2/28/2011,RCI,26164,0.010882,2/28/2011,0.0349,0.0153,0.0127,0.0001,0.0199
78405,3/31/2011,RCI,26164,0.0414,3/31/2011,0.0046,0.0254,-0.0183,0.0001,0.034
78405,4/29/2011,RCI,26164,0.039286,4/29/2011,0.029,-0.0038,-0.0243,0,0.0004
78405,5/31/2011,RCI,26164,0.010838,5/31/2011,-0.0127,-0.0059,-0.0212,0,-0.0062
78405,6/30/2011,RCI,26164,0.04294,6/30/2011,-0.0175,-0.0012,-0.0042,0,0.0178
78405,7/29/2011,RCI,26164,-0.034413,7/29/2011,-0.0235,-0.0127,-0.0089,0,0.0018
78405,8/31/2011,RCI,26164,0.01913,8/31/2011,-0.0599,-0.0305,-0.0236,0.0001,-0.0028
78405,9/30/2011,RCI,26164,-0.111193,9/30/2011,-0.0759,-0.0331,-0.0173,0,-0.0242
78405,10/31/2011,RCI,26164,0.062555,10/31/2011,0.1135,0.0328,0.0011,0,-0.0143
78405,11/30/2011,RCI,26164,0.018707,11/30/2011,-0.0028,-0.0016,-0.0045,0,0.0384
78405,12/30/2011,RCI,26164,0.049336,12/30/2011,0.0074,-0.0059,0.0163,0,0.0181
78405,1/31/2012,RCI,26164,-0.001558,1/31/2012,0.0505,0.0204,-0.0097,0,-0.0791
78405,2/29/2012,RCI,26164,-0.003901,2/29/2012,0.0442,-0.0185,0.0043,0,-0.0029
78405,3/30/2012,RCI,26164,0.046964,3/30/2012,0.0311,-0.0064,0.0114,0,0.013
78405,4/30/2012,RCI,26164,-0.059698,4/30/2012,-0.0085,-0.0042,-0.0078,0,0.0375
78405,5/31/2012,RCI,26164,-0.0809,5/31/2012,-0.0619,0.0007,-0.0107,0.0001,0.0649
78405,6/29/2012,RCI,26164,0.066562,6/29/2012,0.0389,0.0067,0.0062,0,-0.0106
78405,7/31/2012,RCI,26164,0.08285,7/31/2012,0.0079,-0.0275,-0.0002,0,0.0304
78405,8/31/2012,RCI,26164,0.030094,8/31/2012,0.0255,0.0047,0.013,0.0001,-0.0237
78405,9/28/2012,RCI,26164,0.010282,9/28/2012,0.0273,0.0051,0.016,0.0001,-0.0114
78405,10/31/2012,RCI,26164,0.087129,10/31/2012,-0.0176,-0.0115,0.0359,0.0001,0.0014
78405,11/30/2012,RCI,26164,0.005692,11/30/2012,0.0078,0.0063,-0.0084,0.0001,0.0049
78405,12/31/2012,RCI,26164,0.039626,12/31/2012,0.0118,0.0148,0.0351,0.0001,-0.0286
78405,1/31/2013,RCI,26164,0.021309,1/31/2013,0.0557,0.0034,0.0096,0,-0.0179
78405,2/28/2013,RCI,26164,0.02151,2/28/2013,0.0129,-0.0027,0.0011,0,0.0129
78405,3/28/2013,RCI,26164,0.084096,3/28/2013,0.0403,0.0081,-0.0019,0,0.0192
78405,4/30/2013,RCI,26164,-0.033882,4/30/2013,0.0155,-0.0237,0.0045,0,0.0022
78405,5/31/2013,RCI,26164,-0.081492,5/31/2013,0.028,0.0171,0.0263,0,-0.0202
78405,6/28/2013,RCI,26164,-0.125441,6/28/2013,-0.012,0.0133,0.0003,0,0.0052
78405,7/31/2013,RCI,26164,0.018877,7/31/2013,0.0565,0.0187,0.0057,0,0.0176
78405,8/30/2013,RCI,26164,-0.008513,8/30/2013,-0.0271,0.0027,-0.0269,0,0.0002
78405,9/30/2013,RCI,26164,0.096713,9/30/2013,0.0377,0.0287,-0.0122,0,0.0306
78405,10/31/2013,RCI,26164,0.055801,10/31/2013,0.0418,-0.0152,0.0125,0,0.0008
78405,11/29/2013,RCI,26164,-0.012772,11/29/2013,0.0313,0.0129,0.0032,0,0.0044
78405,12/31/2013,RCI,26164,0.018497,12/31/2013,0.0281,-0.0047,-0.0002,0,0.0002
78405,1/31/2014,RCI,26164,-0.070939,1/31/2014,-0.0332,0.0089,-0.0207,0,0.0171
78405,2/28/2014,RCI,26164,-0.080162,2/28/2014,0.0465,0.0034,-0.0031,0,0.0207
78405,3/31/2014,RCI,26164,0.082279,3/31/2014,0.0043,-0.0181,0.0493,0,-0.0329
78405,4/30/2014,RCI,26164,-0.041506,4/30/2014,-0.0019,-0.0418,0.0117,0,-0.0389
78405,5/30/2014,RCI,26164,0.018379,5/30/2014,0.0206,-0.0188,-0.0013,0,0.0087
78405,6/30/2014,RCI,26164,0.005424,6/30/2014,0.0261,0.0309,-0.007,0,0.0069
78405,7/31/2014,RCI,26164,-0.030062,7/31/2014,-0.0204,-0.043,0.0004,0,-0.0012
78405,8/29/2014,RCI,26164,0.044826,8/29/2014,0.0424,0.004,-0.0045,0,0.0082
78405,9/30/2014,RCI,26164,-0.072416,9/30/2014,-0.0197,-0.037,-0.0135,0,0.005
78405,10/31/2014,RCI,26164,0.006147,10/31/2014,0.0252,0.042,-0.018,0,-0.0006
78405,11/28/2014,RCI,26164,0.068792,11/28/2014,0.0255,-0.0206,-0.031,0,0.0068
78405,12/31/2014,RCI,26164,-0.024364,12/31/2014,-0.0006,0.0249,0.0227,0,0.0112
78405,1/30/2015,RCI,26164,-0.083119,1/30/2015,-0.0311,-0.0056,-0.0359,0,0.0384
78405,2/27/2015,RCI,26164,-0.006736,2/27/2015,0.0613,0.0063,-0.0186,0,-0.0282
78405,3/31/2015,RCI,26164,-0.043144,3/31/2015,-0.0112,0.0304,-0.0038,0,0.0274
78405,4/30/2015,RCI,26164,0.066607,4/30/2015,0.0059,-0.0306,0.0182,0,-0.0727
78405,5/29/2015,RCI,26164,-0.038925,5/29/2015,0.0136,0.0094,-0.0115,0,0.0582
78405,6/30/2015,RCI,26164,0.046556,6/30/2015,-0.0153,0.0291,-0.0079,0,0.0301
78405,7/31/2015,RCI,26164,-0.012665,7/31/2015,0.0154,-0.0417,-0.0413,0,0.0998
78405,8/31/2015,RCI,26164,-0.027366,8/31/2015,-0.0604,0.0033,0.0277,0,-0.0209
78405,9/30/2015,RCI,26164,0.02116,9/30/2015,-0.0307,-0.0262,0.0056,0,0.0522
78405,10/30/2015,RCI,26164,0.154292,10/30/2015,0.0775,-0.0189,-0.0046,0,-0.0328
78405,11/30/2015,RCI,26164,-0.032663,11/30/2015,0.0057,0.0359,-0.0042,0,0.0228
78405,12/31/2015,RCI,26164,-0.095731,12/31/2015,-0.0217,-0.0285,-0.0261,0.0001,0.0336
78405,1/29/2016,RCI,26164,-0.007835,1/29/2016,-0.0577,-0.0342,0.0209,0.0001,0.0144
78405,2/29/2016,RCI,26164,0.080725,2/29/2016,-0.0007,0.0074,-0.0057,0.0002,-0.0438
78405,3/31/2016,RCI,26164,0.092823,3/31/2016,0.0696,0.0082,0.0119,0.0002,-0.0501
78405,4/29/2016,RCI,26164,-0.028486,4/29/2016,0.0091,0.0076,0.0328,0.0001,-0.0602
78405,5/31/2016,RCI,26164,-0.018261,5/31/2016,0.0178,-0.0017,-0.0166,0.0001,0.0143
78405,6/30/2016,RCI,26164,0.068247,6/30/2016,-0.0005,0.0061,-0.0148,0.0002,0.0415
78405,7/29/2016,RCI,26164,0.093317,7/29/2016,0.0395,0.0249,-0.0132,0.0002,-0.0334
78405,8/31/2016,RCI,26164,-0.031243,8/31/2016,0.0049,0.0116,0.0318,0.0002,-0.0348
78405,9/30/2016,RCI,26164,0.000052,9/30/2016,0.0025,0.0212,-0.0124,0.0002,0.0019
78405,10/31/2016,RCI,26164,-0.051627,10/31/2016,-0.0202,-0.044,0.0409,0.0002,0.0059
78405,11/30/2016,RCI,26164,-0.040517,11/30/2016,0.0486,0.0571,0.0821,0.0001,-0.0463
78405,12/30/2016,RCI,26164,0.008739,12/30/2016,0.0182,0.001,0.0353,0.0003,-0.0025
78405,1/31/2017,RCI,26164,0.124935,1/31/2017,0.0194,-0.0118,-0.0275,0.0004,-0.0093
78405,2/28/2017,RCI,26164,-0.031336,2/28/2017,0.0357,-0.0205,-0.0167,0.0004,-0.0165
78405,3/31/2017,RCI,26164,0.060352,3/31/2017,0.0017,0.0114,-0.0335,0.0003,-0.0103
78405,4/28/2017,RCI,26164,0.037087,4/28/2017,0.0109,0.0073,-0.0213,0.0005,0.0049
78405,5/31/2017,RCI,26164,0.017008,5/31/2017,0.0106,-0.0257,-0.0378,0.0006,0.0148
78405,6/30/2017,RCI,26164,0.019864,6/30/2017,0.0078,0.0225,0.0148,0.0006,-0.0011
78405,7/31/2017,RCI,26164,0.101462,7/31/2017,0.0187,-0.015,-0.0031,0.0007,0.0169
78405,8/31/2017,RCI,26164,0.003269,8/31/2017,0.0016,-0.0167,-0.021,0.0009,0.033
78405,9/29/2017,RCI,26164,-0.004517,9/29/2017,0.0251,0.0447,0.0312,0.0009,-0.0133
78405,10/31/2017,RCI,26164,0.006985,10/31/2017,0.0225,-0.0194,0.0019,0.0009,0.0427
78405,11/30/2017,RCI,26164,-0.000771,11/30/2017,0.0312,-0.0054,-0.0003,0.0008,-0.0092
78405,12/29/2017,RCI,26164,-0.010718,12/29/2017,0.0106,-0.0132,0.0006,0.0009,-0.0154
78405,1/31/2018,RCI,26164,-0.041822,1/31/2018,0.0557,-0.0312,-0.0128,0.0012,0.0405
78405,2/28/2018,RCI,26164,-0.076025,2/28/2018,-0.0365,0.0026,-0.0104,0.0011,0.0355
78405,3/29/2018,RCI,26164,-0.000849,3/29/2018,-0.0235,0.0406,-0.002,0.0011,-0.0113
78405,4/30/2018,RCI,26164,0.056625,4/30/2018,0.0029,0.0113,0.0054,0.0014,0.0037
78405,5/31/2018,RCI,26164,-0.006143,5/31/2018,0.0265,0.0526,-0.0322,0.0014,0.0387
78405,6/29/2018,RCI,26164,0.019401,6/29/2018,0.0048,0.0114,-0.0233,0.0014,-0.0236
78405,7/31/2018,RCI,26164,0.07185,7/31/2018,0.0319,-0.0222,0.0045,0.0016,-0.0142
78405,8/31/2018,RCI,26164,0.018479,8/31/2018,0.0344,0.0115,-0.04,0.0016,0.0528
78405,9/28/2018,RCI,26164,-0.000615,9/28/2018,0.0006,-0.0229,-0.0171,0.0015,0.0004
78405,10/31/2018,RCI,26164,0.001945,10/31/2018,-0.0768,-0.0474,0.034,0.0019,-0.0207
78405,11/30/2018,RCI,26164,0.035721,11/30/2018,0.0169,-0.0068,0.0028,0.0018,-0.0137
78405,12/31/2018,RCI,26164,-0.032426,12/31/2018,-0.0957,-0.0237,-0.0188,0.002,0.0211
78405,1/31/2019,RCI,26164,0.054819,1/31/2019,0.084,0.0288,-0.0045,0.0021,-0.0866
78405,2/28/2019,RCI,26164,0.022748,2/28/2019,0.034,0.0206,-0.0271,0.0018,0.0085
78405,3/29/2019,RCI,26164,-0.020027,3/29/2019,0.011,-0.0305,-0.0412,0.0019,0.0219
78405,4/30/2019,RCI,26164,-0.065032,4/30/2019,0.0397,-0.0172,0.0216,0.0021,-0.0297
78405,5/31/2019,RCI,26164,0.045111,5/31/2019,-0.0694,-0.0131,-0.0237,0.0021,0.0758
78405,6/28/2019,RCI,26164,0.024782,6/28/2019,0.0693,0.0028,-0.007,0.0018,-0.0225
78405,7/31/2019,RCI,26164,-0.030456,7/31/2019,0.0119,-0.0193,0.0047,0.0019,0.0288
78405,8/30/2019,RCI,26164,-0.045674,8/30/2019,-0.0258,-0.0239,-0.0479,0.0016,0.0691
78405,9/30/2019,RCI,26164,-0.008317,9/30/2019,0.0143,-0.0097,0.0677,0.0018,-0.0683
78405,10/31/2019,RCI,26164,-0.033655,10/31/2019,0.0206,0.0029,-0.019,0.0016,0.0015
78405,11/29/2019,RCI,26164,0.025908,11/29/2019,0.0388,0.0078,-0.0199,0.0012,-0.0264
78405,12/31/2019,RCI,26164,0.035963,12/31/2019,0.0277,0.0073,0.0178,0.0014,-0.0187
78405,1/31/2020,RCI,26164,0.008053,1/31/2020,-0.0011,-0.0313,-0.0625,0.0013,0.0597
78405,2/28/2020,RCI,26164,-0.083483,2/28/2020,-0.0813,0.0107,-0.038,0.0012,-0.0035
78405,3/31/2020,RCI,26164,-0.086909,3/31/2020,-0.1339,-0.0479,-0.1388,0.0013,0.0796
78405,4/30/2020,RCI,26164,0.006983,4/30/2020,0.1365,0.0245,-0.0134,0,-0.0526
78405,5/29/2020,RCI,26164,0.001913,5/29/2020,0.0558,0.0249,-0.0485,0.0001,0.0041
78405,6/30/2020,RCI,26164,-0.031907,6/30/2020,0.0246,0.0269,-0.0223,0.0001,-0.0073
78405,7/31/2020,RCI,26164,0.016173,7/31/2020,0.0577,-0.023,-0.0144,0.0001,0.0759
78405,8/31/2020,RCI,26164,0.019099,8/31/2020,0.0763,-0.0028,-0.0288,0.0001,0.0044
78405,9/30/2020,RCI,26164,-0.038158,9/30/2020,-0.0363,-0.0003,-0.0265,0.0001,0.0314
78405,10/30/2020,RCI,26164,0.024212,10/30/2020,-0.021,0.0427,0.0431,0.0001,-0.032
78405,11/30/2020,RCI,26164,0.160305,11/30/2020,0.1247,0.0572,0.0215,0.0001,-0.1247
78405,12/31/2020,RCI,26164,-0.002959,12/31/2020,0.0463,0.0479,-0.0134,0.0001,-0.0238
78405,1/29/2021,RCI,26164,-0.03241,1/29/2021,-0.0003,0.075,0.0285,0.0001,0.0453
78405,2/26/2021,RCI,26164,-0.040595,2/26/2021,0.0278,0.0207,0.071,0,-0.0793
78405,3/31/2021,RCI,26164,0.075025,3/31/2021,0.0308,-0.0228,0.0727,0,-0.0616
78405,4/30/2021,RCI,26164,0.067896,4/30/2021,0.0493,-0.032,-0.0095,0,0.0122
78405,5/28/2021,RCI,26164,0.049157,5/28/2021,0.0029,-0.0027,0.0713,0,0.009
78405,6/30/2021,RCI,26164,0.036852,6/30/2021,0.0275,0.016,-0.0775,0,0.0216
78405,7/30/2021,RCI,26164,-0.039706,7/30/2021,0.0127,-0.0394,-0.0181,0,-0.0231
78405,8/31/2021,RCI,26164,-0.00098,8/31/2021,0.0291,-0.0046,-0.001,0,0.0249
78405,9/30/2021,RCI,26164,-0.077341,9/30/2021,-0.0437,0.0067,0.051,0,0.015
78405,10/29/2021,RCI,26164,-0.001286,10/29/2021,0.0665,-0.0237,-0.0045,0,0.0324
78405,11/30/2021,RCI,26164,-0.040575,11/30/2021,-0.0155,-0.0132,-0.0041,0,0.0086
78405,12/31/2021,RCI,26164,0.074636,12/31/2021,0.031,-0.0164,0.0322,0.0001,-0.0274
78405,1/31/2022,RCI,26164,0.064875,1/31/2022,-0.0625,-0.0596,0.128,0,-0.0262
78405,2/28/2022,RCI,26164,0.017744,2/28/2022,-0.0229,0.0219,0.031,0,0.0177
78405,3/31/2022,RCI,26164,0.106922,3/31/2022,0.0306,-0.0166,-0.0176,0.0001,0.0297
78405,4/29/2022,RCI,26164,-0.040352,4/29/2022,-0.0946,-0.0138,0.0617,0.0001,0.0487
78405,5/31/2022,RCI,26164,-0.058575,5/31/2022,-0.0034,-0.0196,0.0859,0.0003,0.0246
78405,6/30/2022,RCI,26164,-0.057956,6/30/2022,-0.0844,0.0218,-0.061,0.0006,0.0073
78405,7/29/2022,RCI,26164,-0.040501,7/29/2022,0.0957,0.028,-0.0403,0.0008,-0.0394
78405,8/31/2022,RCI,26164,-0.063098,8/31/2022,-0.0377,0.014,0.0029,0.0019,0.021
78405,9/30/2022,RCI,26164,-0.09615,9/30/2022,-0.0935,-0.0082,0.0002,0.0019,0.0351
78405,10/31/2022,RCI,26164,0.080436,10/31/2022,0.0783,0.0007,0.0806,0.0023,0.0396
78405,11/30/2022,RCI,26164,0.107829,11/30/2022,0.0461,-0.0351,0.0141,0.0029,-0.0198
78405,12/30/2022,RCI,26164,0.023329,12/30/2022,-0.0641,-0.0069,0.0134,0.0033,0.0453
78405,1/31/2023,RCI,26164,0.038642,1/31/2023,0.0664,0.0501,-0.04,0.0035,-0.1602
78405,2/28/2023,RCI,26164,-0.017883,2/28/2023,-0.0259,0.0117,-0.0083,0.0034,0.0013
78405,3/31/2023,RCI,26164,-0.022122,3/31/2023,0.0251,-0.0551,-0.0887,0.0036,-0.0245
78405,4/28/2023,RCI,26164,0.065358,4/28/2023,0.0061,-0.0336,-0.0005,0.0035,0.0162
78405,5/31/2023,RCI,26164,-0.102247,5/31/2023,0.0035,0.016,-0.0774,0.0036,-0.0065
78405,6/30/2023,RCI,26164,0.037742,6/30/2023,0.0647,0.0155,-0.002,0.004,-0.0235
78405,7/31/2023,RCI,26164,-0.040754,7/31/2023,0.0321,0.0205,0.0411,0.0045,-0.0405
78405,8/31/2023,RCI,26164,-0.070809,8/31/2023,-0.0239,-0.032,-0.0108,0.0045,0.0377
78405,9/29/2023,RCI,26164,-0.047288,9/29/2023,-0.0524,-0.0249,0.0145,0.0043,0.0024
78405,10/31/2023,RCI,26164,-0.034644,10/31/2023,-0.0318,-0.0388,0.0019,0.0047,0.0168
78405,11/30/2023,RCI,26164,0.162979,11/30/2023,0.0883,-0.0003,0.0166,0.0044,0.0276
78405,12/29/2023,RCI,26164,0.094623,12/29/2023,0.0487,0.0636,0.0492,0.0043,-0.0548
78045,12/31/2003,MGA,26268,0.03237,12/31/2003,0.0429,-0.0267,0.016,0.0008,-0.0557
78045,1/30/2004,MGA,26268,0.014116,1/30/2004,0.0215,0.0255,0.0249,0.0007,0.0258
78045,2/27/2004,MGA,26268,-0.021927,2/27/2004,0.014,-0.0157,0.0088,0.0006,-0.0114
78045,3/31/2004,MGA,26268,0.001763,3/31/2004,-0.0132,0.0172,0.0027,0.0009,0.0017
78045,4/30/2004,MGA,26268,-0.003788,4/30/2004,-0.0183,-0.017,-0.0307,0.0008,-0.0538
78045,5/28/2004,MGA,26268,0.021293,5/28/2004,0.0117,-0.002,-0.0025,0.0006,0.015
78045,6/30/2004,MGA,26268,0.06197,6/30/2004,0.0186,0.0226,0.0118,0.0008,0.0205
78045,7/30/2004,MGA,26268,-0.054831,7/30/2004,-0.0406,-0.0382,0.0324,0.001,-0.0229
78045,8/31/2004,MGA,26268,-0.069814,8/31/2004,0.0008,-0.0148,0.0097,0.0011,-0.0159
78045,9/30/2004,MGA,26268,-0.005638,9/30/2004,0.016,0.0301,0,0.0011,0.0549
78045,10/29/2004,MGA,26268,-0.015254,10/29/2004,0.0143,0.0015,-0.0022,0.0011,-0.0138
78045,11/30/2004,MGA,26268,0.089925,11/30/2004,0.0454,0.0374,0.0141,0.0015,0.0316
78045,12/31/2004,MGA,26268,0.04322,12/31/2004,0.0343,-0.0003,-0.0022,0.0016,-0.0287
78045,1/31/2005,MGA,26268,-0.082496,1/31/2005,-0.0276,-0.0172,0.0206,0.0016,0.0305
78045,2/28/2005,MGA,26268,-0.023633,2/28/2005,0.0189,-0.0057,0.0154,0.0016,0.0337
78045,3/31/2005,MGA,26268,-0.090196,3/31/2005,-0.0197,-0.014,0.0204,0.0021,0.0041
78045,4/29/2005,MGA,26268,-0.086248,4/29/2005,-0.0261,-0.0394,0.0007,0.0021,-0.0069
78045,5/31/2005,MGA,26268,0.118763,5/31/2005,0.0365,0.0288,-0.0064,0.0024,0.0045
78045,6/30/2005,MGA,26268,0.03426,6/30/2005,0.0057,0.0258,0.0283,0.0023,0.0205
78045,7/29/2005,MGA,26268,0.096105,7/29/2005,0.0392,0.0291,-0.0079,0.0024,0.0006
78045,8/31/2005,MGA,26268,-0.042283,8/31/2005,-0.0122,-0.0097,0.0132,0.003,0.0208
78045,9/30/2005,MGA,26268,0.019058,9/30/2005,0.0049,-0.0065,0.0071,0.0029,0.0343
78045,10/31/2005,MGA,26268,-0.068661,10/31/2005,-0.0202,-0.0125,0.0042,0.0027,-0.0139
78045,11/30/2005,MGA,26268,-0.006311,11/30/2005,0.0361,0.01,-0.0116,0.0031,0.0035
78045,12/30/2005,MGA,26268,0.044702,12/30/2005,-0.0025,-0.0042,0.002,0.0032,0.0077
78045,1/31/2006,MGA,26268,0.028063,1/31/2006,0.0304,0.054,0.0108,0.0035,0.0253
78045,2/28/2006,MGA,26268,0.005676,2/28/2006,-0.003,-0.0038,-0.0034,0.0034,-0.0184
78045,3/31/2006,MGA,26268,0.022172,3/31/2006,0.0146,0.0344,0.006,0.0037,0.0126
78045,4/28/2006,MGA,26268,0.036464,4/28/2006,0.0073,-0.0142,0.0234,0.0036,0.0064
78045,5/31/2006,MGA,26268,-0.006119,5/31/2006,-0.0357,-0.0296,0.0241,0.0043,-0.037
78045,6/30/2006,MGA,26268,-0.072432,6/30/2006,-0.0035,-0.0039,0.0085,0.004,0.0154
78045,7/31/2006,MGA,26268,0.02112,7/31/2006,-0.0078,-0.0398,0.026,0.004,-0.0212
78045,8/31/2006,MGA,26268,-0.015784,8/31/2006,0.0203,0.0103,-0.0206,0.0042,-0.0338
78045,9/29/2006,MGA,26268,0.01501,9/29/2006,0.0184,-0.0136,0.0008,0.0041,-0.0096
78045,10/31/2006,MGA,26268,0.024237,10/31/2006,0.0323,0.0175,-0.0031,0.0041,-0.002
78045,11/30/2006,MGA,26268,0.03262,11/30/2006,0.0171,0.007,0.0014,0.0042,-0.0103
78045,12/29/2006,MGA,26268,0.048009,12/29/2006,0.0087,-0.0115,0.0273,0.004,0.0079
